# geodist_l1 — capital-to-capital great-circle distance (haversine, km).
# sources: mledoze/countries@c8015eebdd94c533358406b0d709f441389e1f2e (countries.json: cca3, capital, latlng); lutangar/cities.json@e66576247c5d26b1fc65d96a499acff3c3fef827 (cities.json, GeoNames-derived, CC BY 4.0: capital coordinates).
# basis: capital = both endpoints matched a capital city; centroid = at least one endpoint fell back to the country centroid.
# built by tools/build_geodist.py; threshold for «قريبة جغرافياً» lives in the template rules, not here.
iso3_a,iso3_b,distcap_km,basis
AIA,GNB,5131.7,capital
AIA,GNQ,7959.9,capital
AIA,GRC,8500.3,capital
AIA,GRD,694.5,centroid
AIA,GRL,5182.4,capital
AIA,GTM,2952.3,capital
AIA,GUF,1880.9,capital
AIA,GUM,15355.1,capital
AIA,GUY,1375.7,capital
AIA,HKG,15503.5,centroid
AIA,HMD,14577.0,centroid
AIA,HND,2617.8,capital
AIA,HRV,7728.8,capital
AIA,HTI,979.9,capital
AIA,HUN,7941.0,capital
AIA,IDN,18288.8,capital
AIA,IMN,6347.2,capital
AIA,IND,13281.2,capital
AIA,IOT,14907.5,centroid
AIA,IRL,6210.9,capital
AIA,IRN,10884.8,capital
AIA,IRQ,10430.0,capital
AIA,ISL,5961.3,capital
AIA,ISR,9699.2,capital
AIA,ITA,7490.0,capital
AIA,JAM,1451.6,capital
AIA,JEY,6388.2,capital
AIA,JOR,9756.9,capital
AIA,JPN,13559.5,capital
AIA,KAZ,11120.6,capital
AIA,KEN,11095.0,capital
AIA,KGZ,11960.7,capital
AIA,KHM,16450.5,capital
AIA,KIR,13510.0,centroid
AIA,KNA,108.4,capital
AIA,KOR,13723.9,capital
AIA,KWT,10926.8,capital
AIA,LAO,15697.0,capital
AIA,LBN,9644.3,capital
AIA,LBR,5810.2,capital
AIA,LBY,7665.4,capital
AIA,LCA,518.0,capital
AIA,LIE,7227.9,capital
AIA,LKA,15077.2,capital
AIA,LSO,11037.1,capital
AIA,LTU,8258.9,capital
AIA,LUX,6985.4,capital
AIA,LVA,8148.6,capital
AIA,MAC,15509.5,centroid
AIA,MAF,16.8,capital
AIA,MAR,5806.9,capital
AIA,MCO,7066.2,capital
AIA,MDA,8679.2,capital
AIA,MDG,12750.8,capital
AIA,MDV,14644.0,capital
AIA,MEX,3791.8,capital
AIA,MHL,13414.4,capital
AIA,MKD,8219.7,capital
AIA,MLI,5917.1,capital
AIA,MLT,7737.0,capital
AIA,MMR,15091.1,centroid
AIA,MNE,8035.4,capital
AIA,MNG,12594.3,capital
AIA,MNP,15138.6,capital
AIA,MOZ,11426.1,capital
AIA,MRT,4960.0,capital
AIA,MSR,190.5,capital
AIA,MTQ,454.1,capital
AIA,MUS,13802.6,capital
AIA,MWI,11195.1,capital
AIA,MYS,17111.0,capital
AIA,MYT,12352.6,capital
AIA,NAM,9814.7,capital
AIA,NCL,14852.7,capital
AIA,NER,6955.6,capital
AIA,NFK,14720.5,capital
AIA,NGA,7650.9,capital
AIA,NIC,2576.8,capital
AIA,NIU,12370.7,capital
AIA,NLD,6924.0,capital
AIA,NOR,7362.7,capital
AIA,NPL,13877.9,capital
AIA,NRU,14217.6,capital
AIA,NZL,13998.6,capital
AIA,OMN,12145.6,capital
AIA,PAK,12599.7,capital
AIA,PAN,2051.3,capital
AIA,PCN,8704.2,capital
AIA,PER,3697.5,capital
AIA,PHL,16338.8,capital
AIA,PLW,16559.2,capital
AIA,PNG,16617.7,capital
AIA,POL,8018.0,capital
AIA,PRI,322.9,capital
AIA,PRK,13583.3,capital
AIA,PRT,5648.0,capital
AIA,PRY,4872.7,capital
AIA,PSE,9693.2,capital
AIA,PYF,10256.5,capital
AIA,QAT,11445.9,capital
AIA,REU,13604.1,capital
AIA,ROU,8537.2,capital
AIA,RUS,8987.8,capital
AIA,RWA,10404.4,capital
AIA,SAU,11040.9,capital
AIA,SDN,10041.5,capital
AIA,SEN,4868.1,capital
AIA,SGP,17415.8,capital
AIA,SGS,8456.7,centroid
AIA,SHN,7335.9,capital
AIA,SJM,7770.2,capital
AIA,SLB,15281.5,capital
AIA,SLE,5480.6,capital
AIA,SLV,2835.8,capital
AIA,SMR,7466.9,centroid
AIA,SOM,11872.4,capital
AIA,SPM,3237.8,capital
AIA,SRB,8090.9,capital
AIA,SSD,10327.1,capital
AIA,STP,7864.8,capital
AIA,SUR,1618.4,capital
AIA,SVK,7789.8,capital
AIA,SVN,7613.1,capital
AIA,SWE,7772.7,capital
AIA,SWZ,11306.4,capital
AIA,SXM,21.3,capital
AIA,SYC,13176.4,capital
AIA,SYR,9727.6,capital
AIA,TCA,919.1,capital
AIA,TCD,8351.3,capital
AIA,TGO,7081.8,capital
AIA,THA,16029.2,capital
AIA,TJK,11954.3,capital
AIA,TKL,12309.1,centroid
AIA,TKM,11280.4,capital
AIA,TLS,18592.9,capital
AIA,TON,12913.4,centroid
AIA,TTO,855.7,capital
AIA,TUN,7338.2,capital
AIA,TUR,9205.4,capital
AIA,TUV,13224.1,capital
AIA,TWN,15178.1,capital
AIA,TZA,11147.9,capital
AIA,UGA,10592.1,capital
AIA,UKR,8703.3,capital
AIA,UMI,13172.7,centroid
AIA,UNK,8185.1,capital
AIA,URY,5951.1,capital
AIA,USA,3954.9,centroid
AIA,UZB,11776.5,capital
AIA,VAT,7485.1,capital
AIA,VCT,596.0,capital
AIA,VEN,952.8,capital
AIA,VGB,166.6,capital
AIA,VIR,198.2,capital
AIA,VNM,15487.1,capital
AIA,VUT,14705.6,centroid
AIA,WLF,12873.1,capital
AIA,WSM,12426.3,capital
AIA,YEM,11609.2,centroid
AIA,ZAF,10995.1,capital
AIA,ZMB,10674.8,capital
AIA,ZWE,11034.8,capital
ALA,ALB,2087.1,capital
ALA,AND,2319.9,capital
ALA,ARE,4766.1,capital
ALA,ARG,12694.1,capital
ALA,ARM,2789.6,capital
ALA,ASM,14846.9,capital
ALA,ATA,16690.1,centroid
ALA,ATF,12982.5,capital
ALA,ATG,7914.2,centroid
ALA,AUS,15487.1,capital
ALA,AUT,1341.7,capital
ALA,AZE,3007.7,capital
ALA,BDI,7117.2,capital
ALA,BEL,1415.2,capital
ALA,BEN,6136.4,capital
ALA,BES,8739.3,capital
ALA,BFA,5592.7,capital
ALA,BGD,6663.2,capital
ALA,BGR,1948.4,capital
ALA,BHR,4430.1,capital
ALA,BHS,7999.8,capital
ALA,BIH,1809.9,capital
ALA,BLM,7892.1,capital
ALA,BLR,828.6,capital
ALA,BLZ,9340.7,capital
ALA,BMU,6657.4,capital
ALA,BOL,11573.0,capital
ALA,BRA,10357.9,capital
ALA,BRB,8168.9,capital
ALA,BRN,9812.8,capital
ALA,BTN,6272.6,capital
ALA,BVT,12819.5,centroid
ALA,BWA,9439.7,capital
ALA,CAF,6198.7,capital
ALA,CAN,6042.1,capital
ALA,CCK,10466.6,capital
ALA,CHE,1672.7,capital
ALA,CHL,13212.8,capital
ALA,CHN,6574.9,capital
ALA,CIV,6291.2,capital
ALA,CMR,6293.5,capital
ALA,COD,7175.1,capital
ALA,COG,7168.4,capital
ALA,COK,15690.7,capital
ALA,COL,9785.4,capital
ALA,COM,8249.4,capital
ALA,CPV,6119.6,capital
ALA,CRI,9769.0,capital
ALA,CUB,8445.3,capital
ALA,CUW,8776.2,capital
ALA,CXR,10776.6,capital
ALA,CYM,8763.4,capital
ALA,CYP,2935.2,capital
ALA,CZE,1166.0,capital
ALA,DEU,932.2,capital
ALA,DJI,5722.7,capital
ALA,DMA,8057.6,capital
ALA,DNK,656.1,capital
ALA,DOM,8225.5,capital
ALA,DZA,2861.1,capital
ALA,ECU,10497.4,capital
ALA,EGY,3444.9,capital
ALA,ERI,5209.7,capital
ALA,ESH,4697.9,centroid
ALA,ESP,2727.7,capital
ALA,EST,279.5,capital
ALA,ETH,5891.6,capital
ALA,FIN,277.0,capital
ALA,FJI,15043.0,capital
ALA,FLK,14226.8,capital
ALA,FRA,1679.0,capital
ALA,FRO,1442.3,capital
ALA,FSM,11713.4,capital
ALA,GAB,6700.1,capital
ALA,GBR,1565.5,capital
ALA,GEO,2657.8,capital
ALA,GGY,1850.0,centroid
ALA,GHA,6298.8,capital
ALA,GIB,3215.6,capital
ALA,GIN,6273.8,capital
ALA,GLP,8010.5,capital
ALA,GMB,5976.3,capital
ALA,GNB,6102.7,capital
ALA,GNQ,6336.5,capital
ALA,GRC,2473.4,capital
ALA,GRD,8377.0,centroid
ALA,GRL,3550.6,capital
ALA,GTM,9685.0,capital
ALA,GUF,8555.9,capital
ALA,GUM,10484.4,capital
ALA,GUY,8693.0,capital
ALA,HKG,8104.6,centroid
ALA,HMD,13427.2,centroid
ALA,HND,9571.4,capital
ALA,HRV,1609.4,capital
ALA,HTI,8352.0,capital
ALA,HUN,1402.1,capital
ALA,IDN,10435.5,capital
ALA,IMN,1603.3,capital
ALA,IND,5484.5,capital
ALA,IOT,8610.1,centroid
ALA,IRL,1750.5,capital
ALA,IRN,3522.0,capital
ALA,IRQ,3467.3,capital
ALA,ISL,2178.9,capital
ALA,ISR,3345.6,capital
ALA,ITA,2086.8,capital
ALA,JAM,8644.7,capital
ALA,JEY,1850.4,capital
ALA,JOR,3344.1,capital
ALA,JPN,8034.5,capital
ALA,KAZ,3286.2,capital
ALA,KEN,6980.1,capital
ALA,KGZ,4087.7,capital
ALA,KHM,8617.3,capital
ALA,KIR,12789.3,centroid
ALA,KNA,7942.2,capital
ALA,KOR,7297.3,capital
ALA,KWT,4007.7,capital
ALA,LAO,7878.8,capital
ALA,LBN,3125.6,capital
ALA,LBR,6515.6,capital
ALA,LBY,3065.8,capital
ALA,LCA,8160.9,capital
ALA,LIE,1591.6,capital
ALA,LKA,7710.7,capital
ALA,LSO,9966.4,capital
ALA,LTU,680.8,capital
ALA,LUX,1456.9,capital
ALA,LVA,425.8,capital
ALA,MAC,8080.0,centroid
ALA,MAF,7888.7,capital
ALA,MAR,3487.6,capital
ALA,MCO,2003.6,capital
ALA,MDA,1566.9,capital
ALA,MDG,9132.3,capital
ALA,MDV,7672.6,capital
ALA,MEX,9625.2,capital
ALA,MHL,12133.6,capital
ALA,MKD,2015.3,capital
ALA,MLI,5753.8,capital
ALA,MLT,2718.6,capital
ALA,MMR,7243.8,centroid
ALA,MNE,1963.8,capital
ALA,MNG,5406.2,capital
ALA,MNP,10352.2,capital
ALA,MOZ,9639.2,capital
ALA,MRT,5475.0,capital
ALA,MSR,7969.8,capital
ALA,MTQ,8106.7,capital
ALA,MUS,9547.4,capital
ALA,MWI,8328.6,capital
ALA,MYS,9248.1,capital
ALA,MYT,8412.4,capital
ALA,NAM,9194.7,capital
ALA,NCL,15067.7,capital
ALA,NER,5381.0,capital
ALA,NFK,15817.5,capital
ALA,NGA,5769.5,capital
ALA,NIC,9712.2,capital
ALA,NIU,15384.1,capital
ALA,NLD,1260.4,capital
ALA,NOR,510.8,capital
ALA,NPL,6012.1,capital
ALA,NRU,12813.8,capital
ALA,NZL,17307.6,capital
ALA,OMN,5026.9,capital
ALA,PAK,4792.5,capital
ALA,PAN,9659.3,capital
ALA,PCN,15492.8,capital
ALA,PER,11551.5,capital
ALA,PHL,9201.8,capital
ALA,PLW,10602.8,capital
ALA,PNG,12911.2,capital
ALA,POL,877.3,capital
ALA,PRI,8018.0,capital
ALA,PRK,7102.3,capital
ALA,PRT,3123.7,capital
ALA,PRY,11771.5,capital
ALA,PSE,3331.3,capital
ALA,PYF,15207.9,capital
ALA,QAT,4563.8,capital
ALA,REU,9560.4,capital
ALA,ROU,1789.9,capital
ALA,RUS,1145.9,capital
ALA,RWA,6955.2,capital
ALA,SAU,4444.0,capital
ALA,SDN,5057.4,capital
ALA,SEN,5883.2,capital
ALA,SGP,9546.3,capital
ALA,SGS,13700.9,centroid
ALA,SHN,8761.8,capital
ALA,SJM,2021.4,capital
ALA,SLB,13483.3,capital
ALA,SLE,6368.3,capital
ALA,SLV,9711.3,capital
ALA,SMR,1884.7,centroid
ALA,SOM,6811.8,capital
ALA,SPM,4944.5,capital
ALA,SRB,1700.9,capital
ALA,SSD,6222.0,capital
ALA,STP,6741.8,capital
ALA,SUR,8619.8,capital
ALA,SVK,1341.1,capital
ALA,SVN,1602.1,capital
ALA,SWE,135.1,capital
ALA,SWZ,9680.3,capital
ALA,SXM,7890.7,capital
ALA,SYC,7833.8,capital
ALA,SYR,3187.5,capital
ALA,TCA,8009.9,capital
ALA,TCD,5351.5,capital
ALA,TGO,6205.1,capital
ALA,THA,8163.2,capital
ALA,TJK,4134.7,capital
ALA,TKL,14246.7,centroid
ALA,TKM,3642.4,capital
ALA,TLS,11695.8,capital
ALA,TON,15402.1,centroid
ALA,TTO,8507.6,capital
ALA,TUN,2680.2,capital
ALA,TUR,2416.1,capital
ALA,TUV,14024.6,capital
ALA,TWN,8223.8,capital
ALA,TZA,7498.7,capital
ALA,UGA,6736.2,capital
ALA,UKR,1261.3,capital
ALA,UMI,10688.9,centroid
ALA,UNK,1939.3,capital
ALA,URY,12615.1,capital
ALA,USA,7690.3,centroid
ALA,UZB,3924.6,capital
ALA,VAT,2086.6,capital
ALA,VCT,8253.3,capital
ALA,VEN,8821.8,capital
ALA,VGB,7939.8,capital
ALA,VIR,7965.0,capital
ALA,VNM,7768.7,capital
ALA,VUT,14441.7,centroid
ALA,WLF,14644.9,capital
ALA,WSM,14782.6,capital
ALA,YEM,5505.5,centroid
ALA,ZAF,9574.9,capital
ALA,ZMB,8429.2,capital
ALA,ZWE,8722.8,capital
ALB,AND,1516.7,capital
ALB,ARE,3698.5,capital
ALB,ARG,11608.7,capital
ALB,ARM,2077.0,capital
ALB,ASM,16840.2,capital
ALB,ATA,14602.9,centroid
ALB,ATF,11220.2,capital
ALB,ATG,8077.9,centroid
ALB,AUS,15604.5,capital
ALB,AUT,811.9,capital
ALB,AZE,2518.9,capital
ALB,BDI,5080.9,capital
ALB,BEL,1589.4,capital
ALB,BEN,4231.6,capital
ALB,BES,8961.1,capital
ALB,BFA,3831.0,capital
ALB,BGD,6715.4,capital
ALB,BGR,327.2,capital
ALB,BHR,3276.3,capital
ALB,BHS,8758.0,capital
ALB,BIH,304.8,capital
ALB,BLM,8105.6,capital
ALB,BLR,1511.7,capital
ALB,BLZ,10215.7,capital
ALB,BMU,7298.4,capital
ALB,BOL,10995.8,capital
ALB,BRA,9407.3,capital
ALB,BRB,8174.2,capital
ALB,BRN,10074.4,capital
ALB,BTN,6415.6,capital
ALB,BVT,10762.3,centroid
ALB,BWA,7363.7,capital
ALB,CAF,4112.4,capital
ALB,CAN,7248.8,capital
ALB,CCK,9841.7,capital
ALB,CHE,1166.4,capital
ALB,CHL,12416.5,capital
ALB,CHN,7677.3,capital
ALB,CIV,4569.1,capital
ALB,CMR,4247.0,capital
ALB,COD,5097.2,capital
ALB,COG,5090.7,capital
ALB,COK,17777.5,capital
ALB,COL,9993.8,capital
ALB,COM,6367.7,capital
ALB,CPV,5085.8,capital
ALB,CRI,10420.6,capital
ALB,CUB,9283.0,capital
ALB,CUW,9014.3,capital
ALB,CXR,10429.2,capital
ALB,CYM,9494.0,capital
ALB,CYP,1363.4,capital
ALB,CZE,1059.8,capital
ALB,DEU,1335.5,capital
ALB,DJI,4012.2,capital
ALB,DMA,8166.3,capital
ALB,DNK,1680.4,capital
ALB,DOM,8641.2,capital
ALB,DZA,1529.9,capital
ALB,ECU,10720.1,capital
ALB,EGY,1620.1,capital
ALB,ERI,3424.9,capital
ALB,ESH,3557.4,centroid
ALB,ESP,1974.3,capital
ALB,EST,2042.5,capital
ALB,ETH,4044.9,capital
ALB,FIN,2124.3,capital
ALB,FJI,16730.6,capital
ALB,FLK,12760.9,capital
ALB,FRA,1600.9,capital
ALB,FRO,2898.6,capital
ALB,FSM,13178.0,capital
ALB,GAB,4669.7,capital
ALB,GBR,1892.1,capital
ALB,GEO,2076.0,capital
ALB,GGY,1959.0,centroid
ALB,GHA,4446.1,capital
ALB,GIB,2249.2,capital
ALB,GIN,4821.9,capital
ALB,GLP,8146.0,capital
ALB,GMB,4685.8,capital
ALB,GNB,4750.2,capital
ALB,GNQ,4320.5,capital
ALB,GRC,500.1,capital
ALB,GRD,8415.3,centroid
ALB,GRL,5085.3,capital
ALB,GTM,10553.2,capital
ALB,GUF,8158.7,capital
ALB,GUM,11711.3,capital
ALB,GUY,8505.4,capital
ALB,HKG,8742.4,centroid
ALB,HMD,11649.2,centroid
ALB,HND,10342.8,capital
ALB,HRV,586.9,capital
ALB,HTI,8833.7,capital
ALB,HUN,688.9,capital
ALB,IDN,10216.3,capital
ALB,IMN,2290.1,capital
ALB,IND,5316.9,capital
ALB,IOT,7427.2,centroid
ALB,IRL,2354.0,capital
ALB,IRN,2803.6,capital
ALB,IRQ,2337.6,capital
ALB,ISL,3668.4,capital
ALB,ISR,1733.7,capital
ALB,ITA,610.6,capital
ALB,JAM,9229.7,capital
ALB,JEY,1916.2,capital
ALB,JOR,1771.7,capital
ALB,JPN,9488.0,capital
ALB,KAZ,4027.7,capital
ALB,KEN,5039.1,capital
ALB,KGZ,4440.9,capital
ALB,KHM,8755.7,capital
ALB,KIR,14546.2,centroid
ALB,KNA,8137.2,capital
ALB,KOR,8548.7,capital
ALB,KWT,2861.1,capital
ALB,LAO,8110.0,capital
ALB,LBN,1606.2,capital
ALB,LBR,4933.7,capital
ALB,LBY,1106.7,capital
ALB,LCA,8226.7,capital
ALB,LIE,1043.0,capital
ALB,LKA,7018.6,capital
ALB,LSO,7894.7,capital
ALB,LTU,1539.1,capital
ALB,LUX,1405.8,capital
ALB,LVA,1763.6,capital
ALB,MAC,8699.3,centroid
ALB,MAF,8112.8,capital
ALB,MAR,2470.9,capital
ALB,MCO,1049.4,capital
ALB,MDA,957.6,capital
ALB,MDG,7282.3,capital
ALB,MDV,6733.5,capital
ALB,MEX,10793.8,capital
ALB,MHL,13900.9,capital
ALB,MKD,153.2,capital
ALB,MLI,4179.3,capital
ALB,MLT,759.0,capital
ALB,MMR,7455.2,centroid
ALB,MNE,132.1,capital
ALB,MNG,6554.8,capital
ALB,MNP,11630.5,capital
ALB,MOZ,7597.4,capital
ALB,MRT,4266.8,capital
ALB,MSR,8136.1,capital
ALB,MTQ,8189.4,capital
ALB,MUS,7862.9,capital
ALB,MWI,6314.0,capital
ALB,MYS,9098.2,capital
ALB,MYT,6557.9,capital
ALB,NAM,7109.5,capital
ALB,NCL,16252.9,capital
ALB,NER,3536.3,capital
ALB,NFK,16839.0,capital
ALB,NGA,3787.2,capital
ALB,NIC,10418.3,capital
ALB,NIU,17371.7,capital
ALB,NLD,1666.2,capital
ALB,NOR,2158.8,capital
ALB,NPL,6044.6,capital
ALB,NRU,14406.3,capital
ALB,NZL,17930.6,capital
ALB,OMN,4076.9,capital
ALB,PAK,4695.0,capital
ALB,PAN,10116.6,capital
ALB,PCN,16709.4,capital
ALB,PER,11455.6,capital
ALB,PHL,9843.1,capital
ALB,PLW,11460.9,capital
ALB,PNG,13778.4,capital
ALB,POL,1215.6,capital
ALB,PRI,8333.2,capital
ALB,PRK,8360.0,capital
ALB,PRT,2471.9,capital
ALB,PRY,10868.4,capital
ALB,PSE,1723.2,capital
ALB,PYF,17182.2,capital
ALB,QAT,3415.8,capital
ALB,REU,7832.0,capital
ALB,ROU,617.5,capital
ALB,RUS,2058.6,capital
ALB,RWA,4922.3,capital
ALB,SAU,3095.3,capital
ALB,SDN,3115.9,capital
ALB,SEN,4646.7,capital
ALB,SGP,9414.6,capital
ALB,SGS,11941.7,centroid
ALB,SHN,6887.4,capital
ALB,SJM,4106.9,capital
ALB,SLB,14743.8,capital
ALB,SLE,4886.7,capital
ALB,SLV,10526.3,capital
ALB,SMR,663.9,centroid
ALB,SOM,5061.3,capital
ALB,SPM,5862.6,capital
ALB,SRB,390.1,capital
ALB,SSD,4221.5,capital
ALB,STP,4744.2,capital
ALB,SUR,8325.1,capital
ALB,SVK,788.0,capital
ALB,SVN,676.7,capital
ALB,SWE,2005.4,capital
ALB,SWZ,7629.1,capital
ALB,SXM,8112.7,capital
ALB,SYC,6258.0,capital
ALB,SYR,1690.4,capital
ALB,TCA,8529.7,capital
ALB,TCD,3282.3,capital
ALB,TGO,4326.2,capital
ALB,THA,8232.0,capital
ALB,TJK,4130.6,capital
ALB,TKL,16237.2,centroid
ALB,TKM,3296.2,capital
ALB,TLS,11948.1,capital
ALB,TON,17261.5,centroid
ALB,TTO,8506.9,capital
ALB,TUN,971.6,capital
ALB,TUR,1110.2,capital
ALB,TUV,15840.9,capital
ALB,TWN,9102.4,capital
ALB,TZA,5525.0,capital
ALB,UGA,4737.6,capital
ALB,UKR,1307.4,capital
ALB,UMI,12455.8,centroid
ALB,UNK,186.5,capital
ALB,URY,11479.1,capital
ALB,USA,9115.4,centroid
ALB,UZB,4068.9,capital
ALB,VAT,615.4,capital
ALB,VCT,8304.7,capital
ALB,VEN,8966.1,capital
ALB,VGB,8214.3,capital
ALB,VIR,8245.7,capital
ALB,VNM,8162.7,capital
ALB,VUT,15796.4,centroid
ALB,WLF,16532.5,capital
ALB,WSM,16758.8,capital
ALB,YEM,3989.2,centroid
ALB,ZAF,7507.8,capital
ALB,ZMB,6368.5,capital
ALB,ZWE,6678.9,capital
AND,ARE,5202.6,capital
AND,ARG,10514.8,capital
AND,ARM,3559.8,capital
AND,ASM,16788.7,capital
AND,ATA,14734.2,centroid
AND,ATF,12205.4,capital
AND,ATG,6564.1,centroid
AND,AUS,17118.6,capital
AND,AUT,1319.1,capital
AND,AZE,3983.8,capital
AND,BDI,5852.7,capital
AND,BEL,952.2,capital
AND,BEN,4005.7,capital
AND,BES,7446.8,capital
AND,BFA,3364.6,capital
AND,BGD,8167.5,capital
AND,BGR,1779.7,capital
AND,BHR,4776.3,capital
AND,BHS,7280.0,capital
AND,BIH,1370.8,capital
AND,BLM,6589.9,capital
AND,BLR,2288.3,capital
AND,BLZ,8744.8,capital
AND,BMU,5816.2,capital
AND,BOL,9661.1,capital
AND,BRA,8216.5,capital
AND,BRB,6673.4,capital
AND,BRN,11514.5,capital
AND,BTN,7844.1,capital
AND,BVT,10780.8,centroid
AND,BWA,7876.1,capital
AND,CAF,4564.1,capital
AND,CAN,5942.1,capital
AND,CCK,11348.2,capital
AND,CHE,680.0,capital
AND,CHL,11187.7,capital
AND,CHN,8753.2,capital
AND,CIV,4024.1,capital
AND,CMR,4409.4,capital
AND,COD,5390.6,capital
AND,COG,5383.1,capital
AND,COK,17075.0,capital
AND,COL,8483.1,capital
AND,COM,7374.4,capital
AND,CPV,3888.2,capital
AND,CRI,8915.4,capital
AND,CUB,7814.6,capital
AND,CUW,7499.5,capital
AND,CXR,11945.8,capital
AND,CYM,8004.6,capital
AND,CYP,2856.2,capital
AND,CZE,1297.8,capital
AND,DEU,1423.7,capital
AND,DJI,5282.0,capital
AND,DMA,6656.0,capital
AND,DNK,1665.9,capital
AND,DOM,7126.6,capital
AND,DZA,656.0,capital
AND,ECU,9210.9,capital
AND,EGY,2980.8,capital
AND,ERI,4667.6,capital
AND,ESH,2405.1,centroid
AND,ESP,493.4,capital
AND,EST,2461.8,capital
AND,ETH,5193.7,capital
AND,FIN,2522.0,capital
AND,FJI,17289.4,capital
AND,FLK,11931.8,capital
AND,FRA,708.5,capital
AND,FRO,2236.5,capital
AND,FSM,14030.8,capital
AND,GAB,4749.6,capital
AND,GBR,1008.5,capital
AND,GEO,3535.2,capital
AND,GGY,835.9,centroid
AND,GHA,4112.3,capital
AND,GIB,921.4,capital
AND,GIN,3953.8,capital
AND,GLP,6633.9,capital
AND,GMB,3669.3,capital
AND,GNB,3788.0,capital
AND,GNQ,4368.7,capital
AND,GRC,1944.4,capital
AND,GRD,6912.3,centroid
AND,GRL,4095.8,capital
AND,GTM,9077.5,capital
AND,GUF,6735.1,capital
AND,GUM,12746.5,capital
AND,GUY,7036.4,capital
AND,HKG,10051.3,centroid
AND,HMD,12603.0,centroid
AND,HND,8852.7,capital
AND,HRV,1208.4,capital
AND,HTI,7321.9,capital
AND,HUN,1480.9,capital
AND,IDN,11728.3,capital
AND,IMN,1367.3,capital
AND,IND,6791.9,capital
AND,IOT,8852.0,centroid
AND,IRL,1333.9,capital
AND,IRN,4308.9,capital
AND,IRQ,3852.7,capital
AND,ISL,2827.7,capital
AND,ISR,3190.6,capital
AND,ITA,907.3,capital
AND,JAM,7724.2,capital
AND,JEY,793.9,capital
AND,JOR,3238.6,capital
AND,JPN,10338.6,capital
AND,KAZ,5199.4,capital
AND,KEN,6015.5,capital
AND,KGZ,5771.0,capital
AND,KHM,10210.7,capital
AND,KIR,15056.6,centroid
AND,KNA,6622.2,capital
AND,KOR,9542.2,capital
AND,KWT,4368.6,capital
AND,LAO,9537.7,capital
AND,LBN,3096.2,capital
AND,LBR,4204.6,capital
AND,LBY,1479.7,capital
AND,LCA,6720.1,capital
AND,LIE,813.9,capital
AND,LKA,8531.3,capital
AND,LSO,8417.0,capital
AND,LTU,2192.4,capital
AND,LUX,865.8,capital
AND,LVA,2262.9,capital
AND,MAC,10014.7,centroid
AND,MAF,6596.9,capital
AND,MAR,1192.1,capital
AND,MCO,497.9,capital
AND,MDA,2203.7,capital
AND,MDG,8296.9,capital
AND,MDV,8222.5,capital
AND,MEX,9393.1,capital
AND,MHL,14405.1,capital
AND,MKD,1636.0,capital
AND,MLI,3448.5,capital
AND,MLT,1336.8,capital
AND,MMR,8880.4,centroid
AND,MNE,1452.5,capital
AND,MNG,7589.5,capital
AND,MNP,12628.6,capital
AND,MOZ,8253.2,capital
AND,MRT,3178.7,capital
AND,MSR,6622.3,capital
AND,MTQ,6681.2,capital
AND,MUS,9020.6,capital
AND,MWI,7091.9,capital
AND,MYS,10600.2,capital
AND,MYT,7591.6,capital
AND,NAM,7409.4,capital
AND,NCL,17366.5,capital
AND,NER,3224.5,capital
AND,NFK,18088.2,capital
AND,NGA,3764.9,capital
AND,NIC,8918.9,capital
AND,NIU,17285.5,capital
AND,NLD,1125.6,capital
AND,NOR,2034.7,capital
AND,NPL,7492.4,capital
AND,NRU,15127.3,capital
AND,NZL,19440.7,capital
AND,OMN,5587.7,capital
AND,PAK,6147.8,capital
AND,PAN,8600.8,capital
AND,PCN,15219.2,capital
AND,PER,9993.9,capital
AND,PHL,11163.8,capital
AND,PLW,12707.5,capital
AND,PNG,15050.4,capital
AND,POL,1813.4,capital
AND,PRI,6816.6,capital
AND,PRK,9347.6,capital
AND,PRT,993.1,capital
AND,PRY,9669.7,capital
AND,PSE,3182.1,capital
AND,PYF,16120.5,capital
AND,QAT,4914.2,capital
AND,REU,8953.6,capital
AND,ROU,1987.9,capital
AND,RUS,2963.4,capital
AND,RWA,5712.4,capital
AND,SAU,4564.1,capital
AND,SDN,4206.4,capital
AND,SEN,3585.7,capital
AND,SGP,10916.3,capital
AND,SGS,11389.2,centroid
AND,SHN,6539.6,capital
AND,SJM,4020.8,capital
AND,SLB,15779.5,capital
AND,SLE,4048.6,capital
AND,SLV,9041.5,capital
AND,SMR,894.4,centroid
AND,SOM,6254.9,capital
AND,SPM,4486.2,capital
AND,SRB,1541.6,capital
AND,SSD,5130.6,capital
AND,STP,4717.9,capital
AND,SUR,6877.3,capital
AND,SVK,1366.9,capital
AND,SVN,1104.6,capital
AND,SWE,2187.4,capital
AND,SWZ,8251.1,capital
AND,SXM,6596.8,capital
AND,SYC,7536.8,capital
AND,SYR,3180.7,capital
AND,TCA,7021.9,capital
AND,TCD,3624.2,capital
AND,TGO,4045.3,capital
AND,THA,9696.0,capital
AND,TJK,5550.7,capital
AND,TKL,16235.9,centroid
AND,TKM,4763.1,capital
AND,TLS,13407.9,capital
AND,TON,17491.2,centroid
AND,TTO,7008.7,capital
AND,TUN,972.6,capital
AND,TUR,2621.6,capital
AND,TUV,16229.4,capital
